,kVp_kV,InherentFiltration_mmAl,AddedFiltration_mmCu,AddedFiltration_mmAl,AddedFiltration_mmAir,DeviceModel,AcquisitionPlane,AnodeAngle_deg,HVL_mmAl,LabName,MeasurementDate
271,58.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.242638389118852,U601,20180418
272,59.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.5239734197956243,U601,20180418
273,59.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,3.5562768752298957,U601,20180418
274,59.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.17279653276493,U601,20180418
275,59.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,6.330603650589674,U601,20180418
276,59.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,2.868285046591655,U601,20180418
277,59.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.7775948183323256,U601,20180418
278,59.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.266220877273174,U601,20180418
279,59.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.371034560779916,U601,20180418
280,60.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.5649311729740463,U601,20180418
281,60.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,3.618077850862715,U601,20180418
282,60.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.270362068764292,U601,20180418
283,60.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,6.455827005299317,U601,20180418
284,60.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,2.915655056240108,U601,20180418
285,60.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.8438952335581877,U601,20180418
286,60.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.365881630701733,U601,20180418
287,60.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.497241157127464,U601,20180418
288,61.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.605600480687021,U601,20180418
289,61.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,3.679246749417871,U601,20180418
290,61.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.366533625244259,U601,20180418
291,61.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,6.57893369717638,U601,20180418
292,61.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,2.962634354726525,U601,20180418
293,61.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.909476946079016,U601,20180418
294,61.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.464098540454655,U601,20180418
295,61.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.621306469125507,U601,20180418
296,62.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.64600249266959,U601,20180418
297,62.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,3.7398126408092076,U601,20180418
298,62.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.461356707737439,U601,20180418
299,62.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,6.699986818653441,U601,20180418
300,62.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.0092467490682253,U601,20180418
301,62.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,3.974370984767173,U601,20180418
302,62.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.560918160369247,U601,20180418
303,62.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.7432935164237975,U601,20180418
304,63.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.686173096777684,U601,20180418
305,63.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,3.79983059150498,U601,20180418
306,63.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.554919351051843,U601,20180418
307,63.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,6.8190927161304025,U601,20180418
308,63.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.0555345755135956,U601,20180418
309,63.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.038636751802885,U601,20180418
310,63.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.6564303895269115,U601,20180418
311,63.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.8633084553076955,U601,20180418
312,64.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.7261390499285185,U601,20180418
313,64.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,3.8593417246740027,U601,20180418
314,64.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.647292125380003,U601,20180418
315,64.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,6.936352251881933,U601,20180418
316,64.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.101529219120234,U601,20180418
317,64.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.102319075483643,U601,20180418
318,64.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.750708134327756,U601,20180418
319,64.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,6.98145400625545,U601,20180418
320,65.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.7659188295609893,U601,20180418
321,65.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,3.9183800946952165,U601,20180418
322,65.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.738533648773985,U601,20180418
323,65.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.051853684564048,U601,20180418
324,65.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.1472548704033123,U601,20180418
325,65.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.165455486185775,U601,20180418
326,65.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.843812355921107,U601,20180418
327,65.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.097820834196799,U601,20180418
328,66.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.805526831538717,U601,20180418
329,66.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,3.976968889972132,U601,20180418
330,66.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.828671647724131,U601,20180418
331,66.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.165615963193811,U601,20180418
332,66.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.1927291198887846,U601,20180418
333,66.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.228070986362325,U601,20180418
334,66.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,5.9357703212453385,U601,20180418
335,66.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.212426799484792,U601,20180418
336,67.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.8449744920654876,U601,20180418
337,67.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.035116309079815,U601,20180418
338,67.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,5.917710512775839,U601,20180418
339,67.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.277619743268511,U601,20180418
340,67.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.237962580284134,U601,20180418
341,67.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.2901728528278635,U601,20180418
342,67.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.0265852545865455,U601,20180418
343,67.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.325249427594103,U601,20180418
344,68.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.8842718393474622,U601,20180418
345,68.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.0928386172639675,U601,20180418
346,68.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.005654743211006,U601,20180418
347,68.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.387845834848286,U601,20180418
348,68.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.282967804971122,U601,20180418
349,68.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.35177775847133,U601,20180418
350,68.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.116259658949364,U601,20180418
351,68.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.436268017071059,U601,20180418
352,69.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.923437773138808,U601,20180418
353,69.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.150152956315848,U601,20180418
354,69.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.092522407534433,U601,20180418
355,69.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.496322965831019,U601,20180418
356,69.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.327764097280568,U601,20180418
357,69.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.412902028532006,U601,20180418
358,69.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.204812152560166,U601,20180418
359,69.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.545511790001473,U601,20180418
360,70.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,2.962616540451486,U601,20180418
361,70.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.207325526084184,U601,20180418
362,70.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.178773800370697,U601,20180418
363,70.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.603570969747883,U601,20180418
364,70.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.3725325080073003,U601,20180418
365,70.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.473839655899364,U601,20180418
366,70.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.292711725052247,U601,20180418
367,70.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.653500092432909,U601,20180418
368,71.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.0043293815224583,U601,20180418
369,71.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.268791319593685,U601,20180418
370,71.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.271689460159658,U601,20180418
371,71.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.71728033383712,U601,20180418
372,71.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.420382280070403,U601,20180418
373,71.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.539440812395643,U601,20180418
374,71.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.387352481728071,U601,20180418
375,71.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.767881013707213,U601,20180418
376,72.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.045718933588781,U601,20180418
377,72.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.329353372478874,U601,20180418
378,72.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.362060688876353,U601,20180418
379,72.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.826588497337093,U601,20180418
380,72.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.467753656303755,U601,20180418
381,72.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.603976169331629,U601,20180418
382,72.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.479324288481954,U601,20180418
383,72.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.87778753974503,U601,20180418
384,73.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.086786045253241,U601,20180418
385,73.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.389036548209829,U601,20180418
386,73.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.450053517698117,U601,20180418
387,73.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,7.931969810444414,U601,20180418
388,73.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.514652544165693,U601,20180418
389,73.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.667479889081976,U601,20180418
390,73.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.5688083406824385,U601,20180418
391,73.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,7.983710171246531,U601,20180418
392,74.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.1275481550686224,U601,20180418
393,74.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.447883738470845,U601,20180418
394,74.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.535837442291273,U601,20180418
395,74.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.033852315897674,U601,20180418
396,74.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.5611028212735505,U601,20180418
397,74.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.730003439191944,U601,20180418
398,74.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.655987592022339,U601,20180418
399,74.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.086090245263588,U601,20180418
400,75.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.1680192812131054,U601,20180418
401,75.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.505938314244452,U601,20180418
402,75.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.619590207327623,U601,20180418
403,75.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.132640044848065,U601,20180418
404,75.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.607124707122773,U601,20180418
405,75.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.791601041137064,U601,20180418
406,75.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.741052619745312,U601,20180418
407,75.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.185342831161538,U601,20180418
408,76.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.2116434686264745,U601,20180418
409,76.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.568469353946121,U601,20180418
410,76.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.708334376341136,U601,20180418
411,76.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.234053820502861,U601,20180418
412,76.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.6567536539393446,U601,20180418
413,76.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.857886514124495,U601,20180418
414,76.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.831030412466032,U601,20180418
415,76.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.28707811781575,U601,20180418
416,77.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.2549136166124955,U601,20180418
417,77.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.629957713053808,U601,20180418
418,77.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.79439742309254,U601,20180418
419,77.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.331628481479175,U601,20180418
420,77.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.705840834008144,U601,20180418
421,77.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.9229467946587455,U601,20180418
422,77.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,6.91822433302776,U601,20180418
423,77.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.384949332880845,U601,20180418
424,78.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.297844479145009,U601,20180418
425,78.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.690466937162551,U601,20180418
426,78.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.8780261344274205,U601,20180418
427,78.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.425873919032275,U601,20180418
428,78.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.7544135547065074,U601,20180418
429,78.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,4.986860816067316,U601,20180418
430,78.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.00289806227664,U601,20180418
431,78.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.479477331728127,U601,20180418
432,79.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.340455681049654,U601,20180418
433,79.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.750056546234865,U601,20180418
434,79.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,6.95944367058369,U601,20180418
435,79.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.51721758688806,U601,20180418
436,79.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.8025009892565538,U601,20180418
437,79.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.049701852714302,U601,20180418
438,79.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.085289107758908,U601,20180418
439,79.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.571097294740996,U601,20180418
440,80.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.3827780361596007,U601,20180418
441,80.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.808787755447867,U601,20180418
442,80.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.0388438658969505,U601,20180418
443,80.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.606012193563883,U601,20180418
444,80.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.850140829065867,U601,20180418
445,80.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.111541883233366,U601,20180418
446,80.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.16560292156451,U601,20180418
447,80.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.660167858324328,U601,20180418
448,81.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.427774299582068,U601,20180418
449,81.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.871175771765971,U601,20180418
450,81.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.121394624996839,U601,20180418
451,81.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.695099483895273,U601,20180418
452,81.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.90083209498429,U601,20180418
453,81.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.177146084064279,U601,20180418
454,81.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.248926818802841,U601,20180418
455,81.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.749393778963963,U601,20180418
456,82.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.4723847077645282,U601,20180418
457,82.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.932463838980847,U601,20180418
458,82.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.2014647961897085,U601,20180418
459,82.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.781249348881788,U601,20180418
460,82.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,3.950938210559004,U601,20180418
461,82.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.241473244491859,U601,20180418
462,82.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.329704791948902,U601,20180418
463,82.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.835690864281561,U601,20180418
464,83.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.516627988048876,U601,20180418
465,83.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,4.992724171174489,U601,20180418
466,83.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.279288000255633,U601,20180418
467,83.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.864814484813,U601,20180418
468,83.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.000490972417204,U601,20180418
469,83.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.30461194626469,U601,20180418
470,83.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.408181446215631,U601,20180418
471,83.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,8.919413518315123,U601,20180418
472,84.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.5605236842074683,U601,20180418
473,84.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.052023269733651,U601,20180418
474,84.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.35507118704294,U601,20180418
475,84.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,8.946097779654195,U601,20180418
476,84.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.049521843385588,U601,20180418
477,84.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.36664277660206,U601,20180418
478,84.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.484573143930966,U601,20180418
479,84.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.00086565797559,U601,20180418
480,85.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.6040923025237497,U601,20180418
481,85.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.110419303880243,U601,20180418
482,85.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.42898989597554,U601,20180418
483,85.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.025347451524992,U601,20180418
484,85.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.098060495063761,U601,20180418
485,85.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.427635789578625,U601,20180418
486,85.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.559063103825392,U601,20180418
487,85.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.080296022481878,U601,20180418
488,86.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.647351804443151,U601,20180418
489,86.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.167972085642278,U601,20180418
490,86.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.501209092707583,U601,20180418
491,86.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.102785433286261,U601,20180418
492,86.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.146135820380481,U601,20180418
493,86.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.487662484556565,U601,20180418
494,86.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.631822685754381,U601,20180418
495,86.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.157926782593524,U601,20180418
496,87.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.690325050858597,U601,20180418
497,87.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.224729917352831,U601,20180418
498,87.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.5718581822548785,U601,20180418
499,87.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.178581437011111,U601,20180418
500,87.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.193776874119927,U601,20180418
501,87.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.546779453792912,U601,20180418
502,87.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.702986374921538,U601,20180418
503,87.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.233927494673972,U601,20180418
504,88.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.733023754224602,U601,20180418
505,88.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.280742545192721,U601,20180418
506,88.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.64107173971272,U601,20180418
507,88.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.252903952457176,U601,20180418
508,88.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.241005303541369,U601,20180418
509,88.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.6050468536529845,U601,20180418
510,88.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.77269332706522,U601,20180418
511,88.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.308466447218992,U601,20180418
512,89.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.7754687865891556,U601,20180418
513,89.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.336051906992973,U601,20180418
514,89.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.7089569630629855,U601,20180418
515,89.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.325885734655731,U601,20180418
516,89.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.287847086246056,U601,20180418
517,89.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.66251342885045,U601,20180418
518,89.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.84105458035214,U601,20180418
519,89.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.381676026047984,U601,20180418
520,90.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.817672172085538,U601,20180418
521,90.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.390699566699583,U601,20180418
522,90.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.775611399883488,U601,20180418
523,90.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.397640179205077,U601,20180418
524,90.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.334322386942056,U601,20180418
525,90.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.719228194107425,U601,20180418
526,90.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.908170446747346,U601,20180418
527,90.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.45366918081512,U601,20180418
528,91.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.862253422142112,U601,20180418
529,91.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.44812248159035,U601,20180418
530,91.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.843687174893233,U601,20180418
531,91.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.468267274950476,U601,20180418
532,91.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.383386777293118,U601,20180418
533,91.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.778688689295957,U601,20180418
534,91.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,7.976548410668431,U601,20180418
535,91.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.524433292427876,U601,20180418
536,92.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.906510750711854,U601,20180418
537,92.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.504715135600334,U601,20180418
538,92.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.910313204405927,U601,20180418
539,92.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.537562158267352,U601,20180418
540,92.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.431974919510214,U601,20180418
541,92.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.837213128916425,U601,20180418
542,92.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.043465540669645,U601,20180418
543,92.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.593882588260856,U601,20180418
544,93.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.950456208794774,U601,20180418
545,93.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.5605210468906705,U601,20180418
546,93.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,7.975598821063607,U601,20180418
547,93.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.605638310226228,U601,20180418
548,93.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.4801064299153985,U601,20180418
549,93.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.894853908395076,U601,20180418
550,93.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.109033807048162,U601,20180418
551,93.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.662128834680548,U601,20180418
552,94.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,3.994106856758947,U601,20180418
