kvp_kv,filtration_inherent_mmal,filtration_added_mmcu,filtration_added_mmal,anode_angle_deg,hvl_mmal
26,3.4000000000000012,0.6,0,8,1.3670838322756973
26,3.4000000000000012,0.9,0,8,1.4208648227202145
26,3.5000000000000013,0.0,0,8,0.8813154740228342
26,3.5000000000000013,0.1,0,8,1.0768863525497008
26,3.5000000000000013,0.2,0,8,1.1854183226777537
26,3.5000000000000013,0.3,0,8,1.2551791616084191
26,3.5000000000000013,0.6,0,8,1.367819320949941
26,3.5000000000000013,0.9,0,8,1.4212484576567646
26,3.6000000000000014,0.0,0,8,0.8899553904561907
26,3.6000000000000014,0.1,0,8,1.0811501200035292
26,3.6000000000000014,0.2,0,8,1.1879887051617428
26,3.6000000000000014,0.3,0,8,1.2569096490614877
26,3.6000000000000014,0.6,0,8,1.3685494793438873
26,3.6000000000000014,0.9,0,8,1.4216298000402978
26,3.7000000000000015,0.0,0,8,0.89835283929798
26,3.7000000000000015,0.1,0,8,1.0853356389239273
26,3.7000000000000015,0.2,0,8,1.1905241162613105
26,3.7000000000000015,0.3,0,8,1.258621305647427
26,3.7000000000000015,0.6,0,8,1.3692743612895142
